МОРОЗОВА ЕКАТЕРИНА МИХАЙЛОВНА;4922 995570;005863847 63;боли внизу живота, зуд;Гинеколог;2025-09-14T10:40;УЗИ органов малого таза, мазок на флору;2025-09-16T10:35;3100;4039 3339 1576 1356
ЗАЙЦЕВ АНАТОЛИЙ МИХАЙЛОВИЧ;3520 298952;852191299 12;зуд;Гинеколог;2025-11-01T16:05;мазок на флору, общий анализ крови;2025-11-03T12:35;1650;2200 5679 8542 7964
КОМАРОВА ЕВГЕНИЯ ПЕТРОВНА;4008 455203;622591876 05;зубная боль, необходимость удаления зуба;Стоматолог-хирург;2025-07-01T20:45;биохимический анализ крови;2025-07-04T10:45;850;4986 2935 2515 9941
СОРОКИНА ОЛЬГА ДМИТРИЕВНА;4110 598569;509069592 07;кровотечение, припухлость, высокая температура, боль в животе;Хирург;2025-06-25T11:40;общий анализ крови, биохимический анализ крови;2025-06-27T09:40;1700;2200 4071 4254 8607
ПОПОВА ВАЛЕНТИНА ПАВЛОВНА;8616 694130;082090288 52;потеря аппетита, насморк, кашель, лихорадка;Педиатр;2025-06-02T20:35;биохимический анализ крови;2025-06-05T10:15;850;2200 4065 3538 4582
КОЗЛОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ;7820 269761;922063766 91;боли в пояснице;Нефролог;2025-07-01T10:15;биохимический анализ крови, общий анализ мочи;2025-07-03T12:30;1140;2200 5672 1419 2464
ЖУРАВЛЕВ АЛЕКСАНДР СЕРГЕЕВИЧ;4018 443296;932907714 26;боли в ногах, варикозные узлы;Сосудистый хирург (флеболог);2025-02-16T20:20;УЗДГ вен нижних конечностей;2025-02-18T12:20;3500;5389 9489 4799 7222
АЛЕКСЕЕВА НАТАЛЬЯ МИХАЙЛОВНА;4607 570243;419169823 08;нарушения менструации;Гинеколог;2025-08-05T09:55;УЗИ органов малого таза;2025-08-07T10:55;2300;2200 5647 2719 5337
ФЕДОРОВА ТАТЬЯНА АЛЕКСАНДРОВНА;8624 615618;298319746 38;депрессия, панические атаки, перепады настроения, тревога;Психиатр;2025-09-26T12:25;психодиагностика;2025-09-29T12:25;5000;5211 9475 1078 9192
НОВИКОВА ГАЛИНА АЛЕКСАНДРОВНА;4516 279575;525699622 35;желтуха, проблемы с кормлением, вопросы здоровья новорожденных;Неонатолог;2025-11-28T12:30;общий анализ крови;2025-11-30T11:30;850;5112 2332 6245 8749
ЕГОРОВ ВИКТОР ПЕТРОВИЧ;8610 976665;765061925 14;кровотечения, схватки;Акушер-гинеколог;2025-06-30T15:45;УЗИ беременности;2025-07-02T12:50;2500;2200 7077 2827 6523
ПОПОВ СЕРГЕЙ ЛЕОНИДОВИЧ;2821 652908;306351349 41;тошнота, рвота;Гастроэнтеролог;2025-02-15T18:50;ФГДС;2025-02-18T09:05;5500;5112 2337 3568 7631
ВАСИЛЬЕВ ЮРИЙ НИКОЛАЕВИЧ;7808 716188;152186177 56;кровоточивость десен;Стоматолог;2025-12-08T14:00;рентген зубов;2025-12-11T10:00;700;2200 4018 4844 7425
КУЛИКОВА АННА ПЕТРОВНА;1722 841315;712569002 82;припухлость, кровотечение, высокая температура, боль в животе;Хирург;2025-01-18T12:15;биохимический анализ крови, УЗИ органов брюшной полости;2025-01-21T11:15;3350;2200 4063 9463 7024
АЛЕКСЕЕВА ТАТЬЯНА ВАСИЛЬЕВНА;4114 920881;694492278 57;повышение температуры, головная боль, одышка, кашель, слабость;Терапевт;2025-01-29T17:45;биохимический анализ крови, рентген грудной клетки, общий анализ мочи;2025-01-31T10:30;2340;4986 2929 4543 6266
КОМАРОВ СЕРГЕЙ СЕРГЕЕВИЧ;4113 732616;723765023 98;одышка, слабость;Терапевт;2025-03-13T18:55;общий анализ крови, биохимический анализ крови, общий анализ мочи, рентген грудной клетки;2025-03-16T11:00;3190;4039 3370 3350 4730
КУЗЬМИНА ЛЮДМИЛА ПЕТРОВНА;5820 401350;966730261 45;повышение температуры, слабость, головная боль, одышка;Терапевт;2025-05-15T19:35;общий анализ мочи, биохимический анализ крови, рентген грудной клетки;2025-05-17T11:35;2340;4377 7356 1804 4415
СМИРНОВ ИВАН АЛЕКСАНДРОВИЧ;4618 124581;025756547 71;диарея, рвота, изжога, вздутие;Гастроэнтеролог;2025-06-05T10:30;ФГДС, УЗИ органов брюшной полости;2025-06-06T11:30;8000;2200 5618 4203 8287
ИВАНОВА НАТАЛЬЯ ИВАНОВНА;6623 740959;900135060 33;сыпь, насморк;Педиатр;2025-02-11T13:55;общий анализ мочи;2025-02-14T09:45;290;4377 7390 7526 7746
ЗАЙЦЕВА КСЕНИЯ ВЛАДИМИРОВНА;4013 103746;848482672 64;повышение температуры, головная боль;Терапевт;2025-02-16T18:50;общий анализ мочи, рентген грудной клетки, биохимический анализ крови, общий анализ крови;2025-02-18T10:45;3190;2202 2025 1375 5456
ВОЛКОВ СЕРГЕЙ НИКОЛАЕВИЧ;1719 755883;099949915 77;расшифровка ЭЭГ, расшифровка ЭКГ;Врач функциональной диагностики;2025-09-21T17:55;ЭЭГ;2025-09-23T10:40;1800;4986 2917 9247 2174
ФЕДОРОВА ТАТЬЯНА АЛЕКСАНДРОВНА;8624 615618;298319746 38;судороги, подбор терапии при эпилепсии;Эпилептолог;2025-06-07T11:45;общий анализ крови, МРТ головного мозга;2025-06-09T10:20;8350;4986 2937 8715 1119
МАКСИМОВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ;4614 622489;515133819 55;боль после травмы, нарушение движений;Травматолог-ортопед;2025-08-13T13:00;МРТ сустава, рентген сустава;2025-08-15T09:15;8000;2200 7080 1353 4777
СМИРНОВ АЛЕКСЕЙ ДМИТРИЕВИЧ;5825 263203;835222293 87;кашель, одышка, повышение температуры;Терапевт;2025-03-31T21:20;общий анализ мочи, рентген грудной клетки;2025-04-03T12:35;1490;5211 9465 1182 1225
БЕЛОВА НАДЕЖДА ВАЛЕРЬЕВНА;3508 974794;797500873 53;выделения, боли внизу живота, зуд;Гинеколог;2025-07-10T15:15;общий анализ крови, УЗИ органов малого таза;2025-07-12T11:10;3150;5228 6065 1946 2912
ИВАНОВА ЮЛИЯ ИВАНОВНА;4625 254929;528812242 93;кашель;Терапевт;2025-03-21T18:30;общий анализ крови, биохимический анализ крови, общий анализ мочи;2025-03-23T12:55;1990;5228 6094 2167 5545
СМИРНОВА ОКСАНА АЛЕКСАНДРОВНА;4625 135245;904916792 31;боль в животе;Хирург;2025-01-15T20:50;УЗИ органов брюшной полости;2025-01-17T09:35;2500;2202 2014 6464 4135
НИКИТИН АЛЕКСЕЙ ВЯЧЕСЛАВОВИЧ;8618 668989;695578127 70;насморк, сыпь, потеря аппетита;Педиатр;2025-09-13T10:50;мазок из носа/горла;2025-09-16T11:45;900;5112 2311 3904 8445
МЕДВЕДЕВ ВИКТОР АНАТОЛЬЕВИЧ;1716 678774;679255740 57;ночная потливость, потеря веса, кровохарканье, слабость;Фтизиатр;2025-04-11T21:10;общий анализ крови, рентген грудной клетки;2025-04-14T10:30;2050;4377 7382 9423 7518
ВАСИЛЬЕВ АНТОН МАКСИМОВИЧ;4510 848280;461876265 19;припухлость, высокая температура;Хирург;2025-10-02T13:25;биохимический анализ крови, общий анализ крови, УЗИ органов брюшной полости;2025-10-04T12:50;4200;2200 5635 8548 6212
ЛЕБЕДЕВА ТАТЬЯНА ИВАНОВНА;3522 458317;022723549 25;потеря аппетита, сыпь;Педиатр;2025-07-19T16:20;биохимический анализ крови, общий анализ мочи;2025-07-21T11:25;1140;4986 2971 4150 1126
КУЗНЕЦОВА ВЕРА ЮРЬЕВНА;1717 261752;069164122 71;повышение температуры, кашель, одышка, слабость;Терапевт;2025-03-03T15:10;общий анализ мочи, биохимический анализ крови;2025-03-06T11:35;1140;4039 3390 1730 7488
НИКОЛАЕВ ДЕНИС СЕРГЕЕВИЧ;5818 601720;913934869 38;слабость, одышка, кашель;Терапевт;2025-12-26T11:20;рентген грудной клетки, общий анализ мочи;2025-12-27T10:25;1490;5228 6074 6186 5010
ТАРАСОВА ЕЛЕНА АЛЕКСЕЕВНА;4115 977100;581822966 25;кашель, повышение температуры;Терапевт;2025-11-25T11:20;общий анализ крови, биохимический анализ крови, рентген грудной клетки, общий анализ мочи;2025-11-28T09:40;3190;4306 4373 3223 5853
СОЛОВЬЕВ ЭДУАРД АЛЕКСАНДРОВИЧ;4113 801221;373161686 83;слабость;Фтизиатр;2025-09-15T09:00;общий анализ крови, рентген грудной клетки;2025-09-18T09:50;2050;2200 4099 7697 5755
ВОРОБЬЕВ ДМИТРИЙ АЛЕКСЕЕВИЧ;8625 785614;097823722 16;насморк, кашель, лихорадка, потеря аппетита;Педиатр;2025-12-08T11:30;общий анализ мочи, биохимический анализ крови;2025-12-11T10:20;1140;4986 2995 9355 1945
ПЕТРОВ ВАСИЛИЙ ГРИГОРЬЕВИЧ;4120 416068;443555647 96;слезотечение, зуд, кожная сыпь;Аллерголог-иммунолог;2025-01-27T10:40;общий анализ крови;2025-01-29T12:40;850;2200 7040 2000 1511
